N,t,S,SH,Epi,D
7900,0.1,99.0,19.121649843516586,26.941869346733672,7.8202195032170874
7900,0.5,99.0,19.121649843516586,34.993293969849233,15.871644126332663
7900,0.8,98.75,19.073362848962255,38.495474874371851,19.422112025409611
7900,0.9,98.349999999999994,18.996103657675313,39.18854522613065,20.192441568455337
7900,1,56.0,10.816286780170996,39.806585427135673,28.990298646964682
8000,0.1,99.0,19.121649843516586,26.777846733668337,7.656196890151759
8000,0.5,99.0,19.121649843516586,34.584233668341703,15.462583824825128
8000,0.8,99.0,19.121649843516586,38.545442211055267,19.423792367538695
8000,0.9,98.400000000000006,19.005761056586184,39.330321608040194,20.324560551454017
8000,1,56.0,10.816286780170996,39.839228643216082,29.022941863045084
8100,0.1,99.0,19.121649843516586,26.786675879396984,7.6650260358804019
8100,0.5,99.0,19.121649843516586,34.933065326633169,15.811415483116582
8100,0.8,99.0,19.121649843516586,38.542422110552749,19.420772267036181
8100,0.9,98.700000000000003,19.063705450051387,39.181758793969848,20.118053343918472
8100,1,56.0,10.816286780170996,39.878854271356779,29.062567491185781
8200,0.1,99.0,19.121649843516586,26.879170854271358,7.7575210107547745
8200,0.5,99.0,19.121649843516586,34.734085427135675,15.612435583619098
8200,0.8,98.900000000000006,19.102335045694854,38.335806532663312,19.233471486968469
8200,0.9,98.799999999999997,19.083020247873119,39.294708542713565,20.211688294840453
8200,1,56.0,10.816286780170996,39.730035175879394,28.913748395708399
8300,0.1,99.0,19.121649843516586,26.767758793969847,7.646108950453268
8300,0.5,99.0,19.121649843516586,34.62058542713568,15.498935583619096
8300,0.8,98.950000000000003,19.111992444605722,38.514356783919595,19.40236433931388
8300,0.9,98.700000000000003,19.063705450051387,39.190459798994979,20.126754348943589
8300,1,56.0,10.816286780170996,39.837085427135669,29.020798646964671
8400,0.1,99.0,19.121649843516586,26.86510301507538,7.7434531715587953
8400,0.5,99.0,19.121649843516586,35.120746231155785,15.999096387639195
8400,0.8,98.900000000000006,19.102335045694854,38.485015075376879,19.382680029682032
8400,0.9,98.650000000000006,19.054048051140519,39.256741206030156,20.202693154889637
8400,1,56.0,10.816286780170996,39.838829145728646,29.022542365557637
8500,0.1,99.0,19.121649843516586,26.691221105527639,7.5695712620110545
8500,0.5,99.0,19.121649843516586,34.786600502512556,15.664950658995981
8500,0.8,98.900000000000006,19.102335045694854,38.688427135678396,19.586092089983541
8500,0.9,98.599999999999994,19.044390652229652,39.114778894472366,20.070388242242718
8500,1,56.0,10.816286780170996,39.758957286432157,28.942670506261162
8600,0.1,99.0,19.121649843516586,26.542796482412058,7.4211466388954763
8600,0.5,99.0,19.121649843516586,35.049721105527638,15.928071262011056
8600,0.8,98.950000000000003,19.111992444605722,38.511547738693466,19.399555294087754
8600,0.9,98.099999999999994,18.947816663120982,39.303525125628134,20.355708462507163
8600,1,56.0,10.816286780170996,39.765917085427141,28.949630305256129
8700,0.1,99.0,19.121649843516586,26.891082914572859,7.7694330710562838
8700,0.5,99.0,19.121649843516586,34.869738693467333,15.748088849950753
8700,0.8,98.849999999999994,19.092677646783986,38.662620603015071,19.569942956231092
8700,0.9,98.299999999999997,18.986446258764449,39.211427135678392,20.224980876913946
8700,1,56.0,10.816286780170996,39.876585427135673,29.060298646964686
8800,0.1,99.0,19.121649843516586,26.711819095477388,7.5901692519608037
8800,0.5,99.0,19.121649843516586,34.775027638190956,15.653377794674373
8800,0.8,98.950000000000003,19.111992444605722,38.420293969849247,19.308301525243529
8800,0.9,98.650000000000006,19.054048051140519,39.390655778894477,20.336607727753961
8800,1,56.0,10.816286780170996,39.68545979899497,28.869173018823972
8900,0.1,99.0,19.121649843516586,26.626545226130656,7.5048953826140714
8900,0.5,99.0,19.121649843516586,34.915449748743711,15.793799905227132
8900,0.8,98.950000000000003,19.111992444605722,38.176869346733667,19.064876902127953
8900,0.9,98.799999999999997,19.083020247873122,39.243216080402007,20.160195832528892
8900,1,56.0,10.816286780170996,39.831351758793971,29.015064978622966
9000,0.1,99.0,19.121649843516586,26.802118090452261,7.6804682469356793
9000,0.5,99.0,19.121649843516586,34.862731155778889,15.74108131226231
9000,0.8,98.700000000000003,19.063705450051387,38.528540201005029,19.464834750953639
9000,0.9,97.900000000000006,18.909187067477514,39.24174623115578,20.332559163678262
9000,1,56.0,10.816286780170996,39.793306532663316,28.977019752492321
9100,0.1,99.0,19.121649843516586,26.958386934673371,7.8367370911567846
9100,0.5,99.0,19.121649843516586,34.410165829145726,15.288515985629143
9100,0.8,99.0,19.121649843516586,38.396763819095469,19.27511397557889
9100,0.9,98.650000000000006,19.054048051140519,39.107580402010043,20.053532350869538
9100,1,56.0,10.816286780170996,39.874693467336684,29.058406687165689
9200,0.1,99.0,19.121649843516586,26.713670854271356,7.5920210107547748
9200,0.5,99.0,19.121649843516586,35.212494974874375,16.090845131357792
9200,0.8,98.700000000000003,19.063705450051387,38.454381909547735,19.390676459496355
9200,0.9,98.549999999999997,19.034733253318784,39.282537688442197,20.247804435123431
9200,1,56.0,10.816286780170996,39.808195979899494,28.991909199728489
9300,0.1,99.0,19.121649843516586,26.482153266331654,7.3605034228150741
9300,0.5,99.0,19.121649843516586,34.650869346733671,15.529219503217083
9300,0.8,98.950000000000003,19.111992444605722,38.277613065326626,19.165620620720919
9300,0.9,98.5,19.025075854407916,39.297741206030153,20.272665351622237
9300,1,56.0,10.816286780170996,39.76394974874372,28.947662968572718
9400,0.1,99.0,19.121649843516586,26.723685929648241,7.6020360861316592
9400,0.5,99.0,19.121649843516586,34.996771356783917,15.875121513267336
9400,0.8,99.0,19.121649843516586,38.505643216080401,19.383993372563818
9400,0.9,98.5,19.02507585440792,39.297082914572862,20.272007060164949
9400,1,56.0,10.816286780170996,39.702291457286421,28.88600467711543
9500,0.1,99.0,19.121649843516586,26.845515075376888,7.7238652318603016
9500,0.5,99.0,19.121649843516586,34.553768844221096,15.432119000704523
9500,0.8,99.0,19.121649843516586,38.426967336683404,19.305317493166836
9500,0.9,98.099999999999994,18.947816663120982,39.368165829145724,20.420349166024756
9500,1,56.0,10.816286780170996,39.824934673366826,29.008647893195835
9600,0.1,99.0,19.121649843516586,26.414276381909541,7.2926265383929643
9600,0.5,99.0,19.121649843516586,34.760638190954765,15.63898834743819
9600,0.8,98.849999999999994,19.09267764678399,38.530753768844214,19.438076122060238
9600,0.9,98.349999999999994,18.99610365767532,39.266298994974868,20.270195337299555
9600,1,56.0,10.816286780170996,39.813241206030149,28.996954425859151
9700,0.1,99.0,19.121649843516586,26.934077889447231,7.8124280459306537
9700,0.5,99.0,19.121649843516586,34.435206030150752,15.31355618663417
9700,0.8,98.950000000000003,19.111992444605722,38.448763819095475,19.336771374489757
9700,0.9,98.549999999999997,19.034733253318784,39.263650753768836,20.228917500450066
9700,1,56.0,10.816286780170996,39.834841708542704,29.018554928371714
9800,0.1,99.0,19.121649843516586,27.120082914572869,7.998433071056283
9800,0.5,99.0,19.121649843516586,35.035233668341718,15.913583824825128
9800,0.8,98.849999999999994,19.092677646783986,38.516567839195979,19.423890192411996
9800,0.9,98.5,19.02507585440792,39.217206030150756,20.19213017574284
9800,1,56.0,10.816286780170996,39.695055276381915,28.87876849621091
9900,0.1,99.0,19.121649843516586,26.584394472361804,7.4627446288452264
9900,0.5,99.0,19.121649843516586,34.846972361809051,15.725322518292463
9900,0.8,98.799999999999997,19.083020247873119,38.32664824120603,19.243627993332915
9900,0.9,98.400000000000006,19.005761056586184,39.227758793969848,20.221997737383667
9900,1,56.0,10.816286780170996,39.842135678391955,29.025848898220953
