N,t,S,SH,Epi,D
1583,0.1,97.0,18.735353887081903,26.357836683417087,7.6224827963351771
4743,0.5,97.0,18.735353887081903,29.536075376884419,10.800721489802514
7113,0.8,96.799999999999997,18.696724291438436,30.101849246231154,11.405124954792717
7900,0.9,96.75,18.687066892527568,30.177489949748754,11.49042305722117
7900,1,89.0,17.190170061343188,30.844160804020099,13.653990742676907
1593,0.1,97.0,18.735353887081903,26.205816582914576,7.4704626958326674
4793,0.5,97.0,18.735353887081903,29.508100502512558,10.772746615430657
7193,0.8,97.0,18.735353887081903,29.941675879396985,11.206321992315077
7993,0.9,96.849999999999994,18.706381690349303,30.092484924623115,11.38610323427381
8000,1,89.0,17.190170061343188,30.784409547738687,13.5942394863955
1603,0.1,97.0,18.735353887081903,26.442316582914572,7.7069626958326669
4843,0.5,97.0,18.735353887081903,29.383281407035174,10.647927519953273
7273,0.8,96.950000000000003,18.725696488171035,29.867567839195981,11.141871351024941
8083,0.9,96.950000000000003,18.725696488171035,30.200035175879396,11.474338687708359
8100,1,89.0,17.190170061343188,30.721452261306535,13.531282199963339
1613,0.1,97.0,18.735353887081903,26.192829145728645,7.4574752586467365
4893,0.5,97.0,18.735353887081903,29.541952261306527,10.806598374224626
7353,0.8,96.900000000000006,18.716039089260171,30.070957286432161,11.354918197171989
8173,0.9,97.0,18.735353887081903,29.898472361809048,11.163118474727138
8200,1,89.0,17.190170061343188,31.022535175879398,13.832365114536206
1623,0.1,97.0,18.735353887081903,26.476713567839191,7.7413596807572871
4943,0.5,97.0,18.735353887081903,29.847856783919593,11.112502896837691
7433,0.8,96.849999999999994,18.7063816903493,29.762190954773871,11.055809264424566
8263,0.9,96.849999999999994,18.7063816903493,30.164339195979899,11.457957505630592
8300,1,89.0,17.190170061343188,30.872150753768842,13.68198069242565
1633,0.1,97.0,18.735353887081903,26.564261306532661,7.8289074194507551
4993,0.5,96.950000000000003,18.725696488171035,29.815934673366836,11.090238185195796
7513,0.8,96.849999999999994,18.706381690349303,29.979989949748745,11.273608259399436
8353,0.9,96.799999999999997,18.696724291438436,30.076067839195979,11.379343547757541
8400,1,89.0,17.190170061343188,30.830409547738689,13.640239486395505
1643,0.1,97.0,18.735353887081903,26.783115577889447,8.0477616908075387
5043,0.5,97.0,18.735353887081903,29.561615577889444,10.826261690807542
7593,0.8,96.849999999999994,18.7063816903493,30.064381909547734,11.358000219198434
8443,0.9,96.799999999999997,18.696724291438436,30.039045226130657,11.342320934692214
8500,1,89.0,17.190170061343188,30.703178391959796,13.513008330616605
1653,0.1,97.0,18.735353887081903,26.67986432160804,7.9445104345261326
5093,0.5,97.0,18.735353887081903,29.751047738693465,11.015693851611562
7673,0.8,96.799999999999997,18.696724291438436,30.248620603015077,11.551896311576638
8533,0.9,96.900000000000006,18.716039089260168,30.125829145728648,11.40979005646847
8600,1,89.0,17.190170061343188,30.712108040200995,13.52193797885781
1663,0.1,97.0,18.735353887081903,26.828226130653263,8.0928722435713603
5143,0.5,97.0,18.735353887081903,29.619773869346737,10.884419982264827
7753,0.8,96.900000000000006,18.716039089260171,30.097630653266329,11.381591564006159
8623,0.9,96.799999999999997,18.696724291438436,30.16048994974874,11.463765658310304
8700,1,89.0,17.190170061343188,30.570756281407039,13.380586220063844
1673,0.1,97.0,18.735353887081903,26.756836683417085,8.0214827963351762
5193,0.5,97.0,18.735353887081903,29.488386934673365,10.753033047591462
7833,0.8,97.0,18.735353887081903,29.868786432160807,11.133432545078895
8713,0.9,96.849999999999994,18.7063816903493,30.081766331658287,11.375384641308987
8800,1,89.0,17.190170061343188,30.629271356783914,13.439101295440727
1683,0.1,97.0,18.735353887081903,26.702982412060301,7.9676285249783927
5243,0.5,96.900000000000006,18.716039089260171,29.631741206030153,10.91570211676998
7913,0.8,96.799999999999997,18.696724291438436,30.034241206030153,11.337516914591712
8803,0.9,96.75,18.687066892527568,29.942902010050243,11.255835117522683
8900,1,89.0,17.190170061343188,30.753454773869343,13.563284712526155
1693,0.1,97.0,18.735353887081903,26.532849246231155,7.7974953591492495
5293,0.5,97.0,18.735353887081903,29.822630653266334,11.087276766184427
7993,0.8,96.799999999999997,18.696724291438436,30.166683417085427,11.469959125646991
8893,0.9,96.799999999999997,18.696724291438436,30.058030150753769,11.361305859315332
9000,1,89.0,17.190170061343188,30.723243718592965,13.533073657249773
1703,0.1,97.0,18.735353887081903,26.88634673366834,8.150992846586437
5343,0.5,96.950000000000003,18.725696488171035,29.644030150753771,10.918333662582729
8073,0.8,96.700000000000003,18.6774094936167,29.907042713567837,11.229633219951136
8983,0.9,96.950000000000003,18.725696488171035,30.269992462311553,11.544295974140516
9100,1,89.0,17.190170061343188,30.850402010050249,13.660231948707059
1713,0.1,97.0,18.735353887081903,26.966356783919593,8.2310028968376905
5393,0.5,96.950000000000003,18.725696488171035,29.882959798994968,11.157263310823932
8153,0.8,96.900000000000006,18.716039089260171,29.847844221105532,11.131805131845356
9073,0.9,96.849999999999994,18.7063816903493,30.139386934673364,11.433005244324063
9200,1,89.0,17.190170061343188,30.71039195979899,13.520221898455802
1723,0.1,97.0,18.735353887081903,26.997371859296486,8.2620179722145775
5443,0.5,96.950000000000003,18.725696488171035,29.790105527638183,11.064409039467149
8233,0.8,96.75,18.687066892527568,30.15436180904522,11.467294916517655
9163,0.9,96.75,18.687066892527568,30.327859296482409,11.640792403954842
9300,1,89.0,17.190170061343188,30.711231155778894,13.521061094435703
1733,0.1,97.0,18.735353887081903,26.746419597989949,8.0110657109080421
5493,0.5,96.950000000000003,18.725696488171035,29.880208542713564,11.154512054542527
8313,0.8,96.700000000000003,18.6774094936167,30.04904020100502,11.371630707388322
9253,0.9,96.900000000000006,18.716039089260168,30.279130653266332,11.563091564006161
9400,1,89.0,17.190170061343188,30.792708542713562,13.602538481370377
1743,0.1,97.0,18.735353887081903,26.861587939698495,8.1262340526165868
5543,0.5,97.0,18.735353887081903,29.707718592964831,10.972364705882919
8393,0.8,96.75,18.687066892527568,30.020407035175886,11.333340142648307
9343,0.9,96.700000000000003,18.6774094936167,29.989944723618095,11.312535230001384
9500,1,89.0,17.190170061343188,30.906989949748741,13.716819888405549
1753,0.1,97.0,18.735353887081903,26.905414572864323,8.170060685782417
5593,0.5,96.950000000000003,18.725696488171035,29.735494974874378,11.009798486703334
8473,0.8,96.849999999999994,18.7063816903493,30.238080402010052,11.531698711660747
9433,0.9,96.75,18.687066892527564,30.085366834170856,11.39829994164328
9600,1,89.0,17.190170061343188,30.834633165829143,13.644463104485954
1763,0.1,97.0,18.735353887081903,27.013376884422108,8.2780229973402051
5643,0.5,97.0,18.735353887081903,29.913630653266331,11.178276766184425
8553,0.8,96.849999999999994,18.706381690349303,29.984427135678391,11.278045445329088
9523,0.9,96.700000000000003,18.6774094936167,30.241477386934672,11.564067893317967
9700,1,89.0,17.190170061343188,30.67229899497487,13.48212893363168
1773,0.1,97.0,18.735353887081903,26.948597989949747,8.2132441028678436
5693,0.5,96.950000000000003,18.725696488171035,29.875736180904521,11.150039692733483
8633,0.8,96.849999999999994,18.7063816903493,29.989829145728642,11.283447455379335
9613,0.9,96.799999999999997,18.696724291438436,30.255449748743711,11.558725457305277
9800,1,89.0,17.190170061343188,30.762693467336682,13.57252340599349
1783,0.1,97.0,18.735353887081903,27.12519849246231,8.3898446053804072
5743,0.5,96.900000000000006,18.716039089260168,29.783120603015078,11.067081513754903
8713,0.8,97.0,18.735353887081903,29.991286432160798,11.255932545078895
9703,0.9,96.950000000000003,18.725696488171035,30.156319095477386,11.430622607306347
9900,1,89.0,17.190170061343188,30.799844221105531,13.609674159762335
